【主播发优惠券】,1652783563972,2022-05-17 18:32:43,主播,5
【主播发优惠券】,1652783707245,2022-05-17 18:35:07,主播,5
【实时弹幕】,1652783777728,2022-05-17 18:36:17,智能直播助手,哈喽
【实时弹幕】,1652783789611,2022-05-17 18:36:29,智能直播助手,主播在吗
【主播发优惠券】,1652783874998,2022-05-17 18:37:54,主播,5
【实时弹幕】,1652783906671,2022-05-17 18:38:26,人道主义,我刚来这个多少钱啊
【主播发优惠券】,1652783912495,2022-05-17 18:38:32,主播,5
【主播正在讲解】,1652783944516,2022-05-17 18:39:04,主播,33号
【主播弹幕】,1652783944532,2022-05-17 18:39:04,主播,正在讲解33号宝贝
【主播开始讲解】,1652783944548,2022-05-17 18:39:04,主播,33
【主播发优惠券】,1652783969596,2022-05-17 18:39:29,主播,5
【用户正在购买】,1652783984232,2022-05-17 18:39:44,人道主义,26号
【用户正在购买】,1652784035244,2022-05-17 18:40:35,人道主义,25号
【用户正在购买】,1652784173099,2022-05-17 18:42:53,jd_YHeoAbHCOPmj,33号
【用户正在购买】,1652784198935,2022-05-17 18:43:18,jd_137522agx,23号
【用户正在购买】,1652784202148,2022-05-17 18:43:22,人道主义,26号
【主播结束讲解】,1652784257398,2022-05-17 18:44:17,主播,33
【主播发优惠券】,1652784335742,2022-05-17 18:45:35,主播,5
【用户正在购买】,1652784461403,2022-05-17 18:47:41,jd_137061jon,25号
【主播发优惠券】,1652784529337,2022-05-17 18:48:49,主播,5
【用户关注】,1652784532856,2022-05-17 18:48:52,jd_137061jon
【主播发优惠券】,1652784552264,2022-05-17 18:49:12,主播,5
【主播发优惠券】,1652784900394,2022-05-17 18:55:00,主播,5
【实时弹幕】,1652784975309,2022-05-17 18:56:15,jd_199093ixb,嗨喽
【实时弹幕】,1652784984684,2022-05-17 18:56:24,jd_199093ixb,怎么还有快递费呀
【用户正在购买】,1652784994256,2022-05-17 18:56:34,jd_3792928,26号
【实时弹幕】,1652785011786,2022-05-17 18:56:51,jd_199093ixb,我想要藤椒瓜子108克的那种
【实时弹幕】,1652785048438,2022-05-17 18:57:28,jd_199093ixb,买108克的还是500克的划算
【实时弹幕】,1652785070048,2022-05-17 18:57:50,jd_199093ixb,能吃完一次
【用户正在购买】,1652785107868,2022-05-17 18:58:27,jd_199093ixb,30号
【用户正在购买】,1652785123423,2022-05-17 18:58:43,jd_199093ixb,29号
【用户正在购买】,1652785165660,2022-05-17 18:59:25,jd_199093ixb,05号
【实时弹幕】,1652785187806,2022-05-17 18:59:47,jd_199093ixb,板栗一袋有几个
【主播发优惠券】,1652785218703,2022-05-17 19:00:18,主播,5
【用户关注】,1652785222673,2022-05-17 19:00:22,jd_199093ixb
【实时弹幕】,1652785231611,2022-05-17 19:00:31,jd_199093ixb,开一袋自己吃
【实时弹幕】,1652785241854,2022-05-17 19:00:41,jd_199093ixb,不会吧；有十个呢
【实时弹幕】,1652785324546,2022-05-17 19:02:04,jd_199093ixb,好的；
【实时弹幕】,1652785337544,2022-05-17 19:02:17,jd_199093ixb,我想买点板栗和藤椒瓜子；
【实时弹幕】,1652785343963,2022-05-17 19:02:23,jd_199093ixb,有没有什么优惠呀
【实时弹幕】,1652785355864,2022-05-17 19:02:35,jd_199093ixb,或者给点优惠，嘻嘻嘻
【主播发优惠券】,1652785365328,2022-05-17 19:02:45,主播,5
【实时弹幕】,1652785404685,2022-05-17 19:03:24,jd_199093ixb,其他的福利没有了？
【主播发优惠券】,1652785406233,2022-05-17 19:03:26,主播,5
【实时弹幕】,1652785447422,2022-05-17 19:04:07,jd_199093ixb,怎么送
【实时弹幕】,1652785468220,2022-05-17 19:04:28,jd_199093ixb,我看就我一个人在咨询；不如我直接买了后送我算了
【实时弹幕】,1652785479170,2022-05-17 19:04:39,jd_199093ixb,我八点半就要去开会了；
【实时弹幕】,1652785501777,2022-05-17 19:05:01,jd_199093ixb,必须我要在直播间？
【实时弹幕】,1652785508190,2022-05-17 19:05:08,jd_199093ixb,还是有什么条件？
【主播发优惠券】,1652785511426,2022-05-17 19:05:11,主播,5
【实时弹幕】,1652785531767,2022-05-17 19:05:31,jd_199093ixb,九点半估计还在开呢
【实时弹幕】,1652785539663,2022-05-17 19:05:39,jd_199093ixb,必须来直播间开？
【主播发优惠券】,1652785560394,2022-05-17 19:06:00,主播,5
【实时弹幕】,1652785591135,2022-05-17 19:06:31,jd_199093ixb,完了；感觉东西还没买；但有点喜欢和主播聊天了
【主播发优惠券】,1652785605556,2022-05-17 19:06:45,主播,5
【实时弹幕】,1652785615768,2022-05-17 19:06:55,jd_199093ixb,那我去凑个99的单
【实时弹幕】,1652785637689,2022-05-17 19:07:17,jd_199093ixb,那我少买点吧；哈哈哈
【主播发优惠券】,1652785637889,2022-05-17 19:07:17,主播,5
